issue_year,issue_no,ordinal,period_from,period_to,crop_group,pest_name,level,crop_names,body,source_file
2023,10,23,2023-08-01,2023-08-15,과수,점무늬낙엽병,예보,"감자,고구마,고추,녹두,당근,딸기,매실,멜론,무화과,미나리,복숭아,부추,상추,시금치,아욱,양송이,오이","가지 Imicyafos 0.01 0.01 일률기준 미등록고구마 Bentazone 0.01 0.01 일률기준 미등록고추Carbofuran 0.05 0.05 당해성분 당해품목 미등록(벤퓨라카브, 카보설판 등록)Dimethoate 0.01 0.01 일률기준 미등록Endosulfan(Total) 0.01 0.01 당해성분 당해품목 미등록Flubendiamide 1.0 1.0 당해성분 당해품목 등록(단제, 합제)Omethoate 0.01 0.01 일률기준 미등록Orysastrobin 0.01 0.01 일률기준 미등록Chlorfenapyr 1.0 1.0 당해성분 당해품목 등록(단제, 합제)Dinotefuran 2.0 2.0 당해성분 당해품목 등록(단제, 합제)EPN 0.01 0.01 일률기준 미등록Flutriafol 0.01 0.01 일률기준 미등록Iprobenfos 0.01 0.01 일률기준 미등록Sulfoxaflor 0.5 0.5 당해성분 당해품목 등록(단제, 합제)고춧잎Boscalid 0.01 0.01 일률기준 미등록Chlorothalonil 0.01 0.01 일률기준 미등록Cyflumetofen 0.01 1.0(기준변경) 당해성분 당해품목 미등록Difenoconazole 0.01 0.01 일률기준 미등록Fluxametamide 0.01 0.01 일률기준 미등록Procymidone 0.2 0.2 소분류기준(엽채류) 미등록Pydiflumetofen 0.01 0.01 일률기준 미등록Pyriproxyfen 0.01 0.01 일률기준 미등록근대Flubendiamide 0.01 0.01 일률기준 미등록Fluxametamide 0.01 0.01 일률기준 미등록Terbufos 0.01 0.01 일률기준 미등록녹두 Hexaconazole 0.05 0.05 당해성분 당해품목 등록(단제)당근 Cadusafos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)당귀잎Carbaryl 0.01 0.01 일률기준 미등록Linuron 0.01 0.01 일률기준 미등록Thiobencarb 0.01 0.01 일률기준 미등록대추 Amisulbrom 0.01 0.01 일률기준 미등록대파 Phorate 0.05 0.05 당해성분 당해품목 등록(단제, 합제)Terbufos 0.05 0.05 당해성분 당해품목 등록(단제, 합제)들깻잎Diazinon 0.01 0.01 일률기준 미등록Pendimethalin 0.01 0.01 일률기준 미등록Phorate 0.05 0.05 당해성분 당해품목 미등록Pyridaben 0.01 0.01 일률기준 미등록멜론 Tetraconazole 0.01 0.01 일률기준 미등록무화과 Cyfluthrin 0.01 0.01 일률기준 미등록미나리 Fenitrothion 0.01 15(기준변경) 당해성분 당해품목 등록(단제)밀 Bentazone 0.01 0.02(기준변경) 당해성분 당해품목 미등록Tebufenozide 0.01 0.01 일률기준 미등록바나나 Spinosad 0.01 0.01 일률기준 미등록복분자 Methomyl 0.01 0.01 일률기준 미등록Pyflubumide 0.01 0.01 일률기준 미등록복숭아Dimethoate 0.01 0.01 일률기준 미등록Fenpropathrin 0.01 0.01 일률기준 미등록Omethoate 0.01 0.01 일률기준 미등록Phenthoate 0.01 0.01 일률기준 미등록□ 부적합 발생 주요 농산물 품목 현황(6월 기준)2022년 6월 2023년 6월번호 품목명 발생(건) 번호 품목명 발생(건)1 감자 9 1 감자 182 들깻잎 6 2 상추 73 상추 4 3 부추 54 오이 4 4 아욱 55 매실 3 5 취나물 5기타 시금치, 양송이버섯, 열무 등 51 기타 케일, 고춧잎, 들깻잎, 딸기, 매실 등 59합계 77 합계 99품목 검출성분 잔류허용기준(mg/kg) 잔류허용기준적용 근거농약 안전사용기준등록 유무‘22.8. ‘23.7.",10호.txt
2023,10,24,2023-08-01,2023-08-15,과수,점무늬낙엽병,예보,"감귤,복숭아,사과,상추,시금치,아욱,자두,쪽파,치커리,포도,호박","복숭아 Tetramethrin 0.01 0.01 일률기준 미등록Tricyclazole 0.01 0.01 일률기준 미등록사과 Flutolanil 0.01 0.01 일률기준 미등록Procymidone 0.01 0.01 일률기준 미등록상추Carbofuran 0.01 0.01 일률기준 미등록Imicyafos 0.01 0.01 일률기준 미등록Orysastrobin 0.01 0.01 일률기준 미등록Tebuconazole 0.05 0.05 당해성분 당해품목 등록(단제, 합제)상황버섯 Bifenthrin 0.01 0.01 일률기준 미등록Chlorfenapyr 0.01 0.01 일률기준 미등록시금치 Linuron 0.01 0.01 일률기준 미등록쌀 Phenothrin 0.01 0.01 일률기준 미등록아로니아 Prochloraz 0.01 0.01 일률기준 미등록Pydiflumetofen 0.01 0.01 일률기준 미등록아욱 Flubendiamide 0.01 0.01 일률기준 미등록자두 Fenitrothion 0.01 0.01 일률기준 미등록Propargite 0.01 0.01 일률기준 미등록쪽파 Imicyafos 0.01 0.01 일률기준 미등록Phorate 0.05 0.05 당해성분 당해품목 등록(단제, 합제)참나물 Flubendiamide 0.01 0.01 일률기준 미등록취나물Alachlor 0.01 0.01 일률기준 미등록Fluxametamide 0.01 0.01 일률기준 미등록Isoprothiolane 0.01 0.01 일률기준 미등록Orysastrobin 0.01 0.01 일률기준 미등록Tebuconazole 0.05 0.05 당해성분 당해품목 등록(단제)Thiacloprid 0.01 0.01 일률기준 미등록치커리 Fluxametamide 0.01 0.01 일률기준 미등록Terbufos 0.01 0.01 일률기준 미등록케일 Fluxametamide 0.01 0.01 일률기준 미등록Prochloraz 0.01 0.01 일률기준 미등록파슬리 Diazinon 0.01 0.01 일률기준 미등록Tebupirimfos 0.01 0.01 일률기준 미등록패션푸룻 Fluxametamide 0.01 0.01 일률기준 미등록포도Fenobucarb 0.01 0.01 일률기준 미등록Fenpropathrin 0.01 0.01 일률기준 미등록Nereistoxin 0.01 0.01 일률기준 미등록Prochloraz 1.0 1.0 당해성분 당해품목 등록(단제, 합제)Pyridalyl 0.01 0.5(기준변경) 당해성분 당해품목 등록(단제)호박(단호박) Propamocarb 0.01 0.01 일률기준 미등록호박잎 Phenothrin 0.01 0.01 일률기준 미등록□ 농약안전정보시스템(https://psis.rda.go.kr) 활용자료제공 및 검토 전문가 명단구분 성명 /  소속 / 직급1 김지성 / 농촌지원국 재해대응과 / 과장2 채의석 / 농촌지원국 재해대응과 / 농촌지도관3 김기형 / 농촌지원국 재해대응과 / 농촌지도관4 김상목 / 농촌지원국 재해대응과 / 농업연구관5 박승무 / 농촌지원국 재해대응과 / 농촌지도관6 이우일 / 농촌지원국 재해대응과 / 농촌지도사7 최효원 / 농촌지원국 재해대응과 / 농업연구사8 양미숙 / 농촌지원국 재해대응과 / 농촌지도사9 맹권재 / 농촌지원국 재해대응과 / 농업주사보10 박명일 / 농촌지원국 재해대응과 / 주무관11 최인후 / 농촌지원국 재해대응과 / 기술전문위원12 박해융 / 농촌지원국 재해대응과 / 기술전문위원13 성신상 / 농촌지원국 재해대응과 / 기술전문위원14 강신곤 / 농촌지원국 기술보급과 / 농촌지도관15 고창호 / 농촌지원국 기술보급과 / 농촌지도관16 김현철 / 농촌지원국 기술보급과 / 농촌지도사17 장진경 / 농촌지원국 기술보급과 / 농촌지도사18 노석원 / 농촌지원국 식량산업기술팀 / 농촌지도관19 엄미옥 / 농촌지원국 식량산업기술팀 / 농촌지도사20 윤  송 / 농촌지원국 식량산업기술팀 / 농촌지도사21 이세원 / 국립농업과학원 작물보호과 / 과장22 박병용 / 국립농업과학원 작물보호과 / 농업연구관23 박동석 / 국립농업과학원 작물보호과 / 농업연구관24 이봉춘 / 국립농업과학원 작물보호과 / 농업연구관25 이용환 / 국립농업과학원 작물보호과 / 농업연구관26 이관석 / 국립농업과학원 작물보호과 / 농업연구사27 이영기 / 국립농업과학원 작물보호과 / 농업연구사28 강미형 / 국립농업과학원 작물보호과 / 농업연구관29 정인홍 / 국립농업과학원 작물보호과 / 농업연구사30 류현주 / 국립농업과학원 작물보호과 / 농업연구사31 심교문 / 국립농업과학원 기후변화평가과 / 농업연구관32 허지나 /국립농업과학원 기후변화평가과 / 농업연구사33 최준열 / 국립농업과학원 작물기초기반과 / 과장34 김상민 / 국립식량과학원 작물기초기반과 / 농업연구사35 최낙중 / 국립식량과학원 작물기초기반과 / 농업연구사36 김현주 / 국립식량과학원 기술지원과 / 농업연구관37 김은영 / 국립식량과학원 재배환경과 / 농업연구사38 김동환 / 국립원예특작과학원 원예특작환경과 / 과장39 이성찬 / 국립원예특작과학원 원예특작환경과 / 농업연구관40 조인숙 / 국립원예특작과학원 원예특작환경과 / 농업연구관41 한유경 / 국립원예특작과학원 원예특작환경과 / 농업연구사42 이선영 / 국립원예특작과학원 원예특작환경과 / 농업연구사43 서미혜 / 국립원예특작과학원 원예특작환경과 / 농업연구사44 윤정범 / 국립원예특작과학원 원예특작환경과 / 농업연구사45 이동혁 / 국립원예특작과학원 사과연구소 / 소장46 양상진 / 국립원예특작과학원 사과연구소 / 농업연구관47 송장훈 / 국립원예특작과학원 배연구소 / 농업연구관48 강아랑 / 국립원예특작과학원 배연구소 / 농업연구사49 한승갑 / 국립원예특작과학원 감귤연구소 / 농업연구관2023년 농작물 병해충 발생정보(제10호)집 필 인김지성 , 채의석 , 김기형 , 김상목 , 박승무 , 이우일 , 최효원 , 양미숙 , 맹권재 ,박명일 , 강권희발 행 처 농촌진흥청 재해대응과주소 54875 전북 전주시 덕진구 농생명로 300전화 (063) 238–1045~1049homepage : http://www.nongsaro.go.kr",10호.txt
2023,11,1,2023-08-16,2023-08-31,식량작물,이삭도열병,주의보,벼,"❍ 지난 몇 년간 도열병 발생 증가로 병원균의 밀도가 높은 상태로이삭도열병 발생이 우려됨. 도열병에 약한 품종과 잎색이 짙고잎이 늘어진 논 등에서 발생이 늘어날 것으로 우려되어 주의가필요함
* 도열병에약한품종:화성벼․청아벼등(중생종),추청벼․일품벼․일미벼․새일미벼․신동진벼․호평벼․청담벼․진백벼 등(중만생종)
- 이삭도열병은 이삭 패는 시기에 병원균이 침입하여 병이 발생한후에는 방제효과가 높지 않아 피해가 크므로 예방 위주로 출수전에 방제⇒ 잎도열병 발생이 심한 논, 도열병에 약한 품종, 거름기가 늦게까지나타나는 논 등은 유․수화제로 2회 필수 방제(1차 : 이삭이 팰 때, 2차 : 1차 방제 후 7일경 2차 방제)",11호.txt
2023,11,2,2023-08-16,2023-08-31,식량작물,잎집무늬마름병,주의보,,"❍ 고온 다습한 환경과 조기이앙, 밀식재배, 비료를 많이 줄 때 발생이많이 되고 곰팡이 병균에 의해 잎집에서 반점 또는 얼룩무늬 증상이나타나며 최고 50% 감수됨
❍ 7∼8월 잦은 강우로 습도가 높아 병 발생에 유리한 환경이 지속되어 발생이 많이 늘어나고 병무늬가 윗 잎집으로 번질 가능성 높음
❍ 최근 4주간(7. 20.∼8. 16.) 기상 경과를 보면 기온은 27℃로, 평년(26.1)보다 0.9.℃ 높고, 강수량은 216.5㎜로, 평년(226.6)보다 10.1㎜ 적었음
❍ 특히, 집중호우 이후 온도가 높아지면 침수지역을 중심으로발생이 늘어날 가능성이 높음
⇒  30℃ 전후의 다습한 환경이 병 발생에 최적 조건으로 잎집,잎에 증상이 생기며 심하면 식물체 전체가 고사하므로 발병초기의 빠른 방제가 중요",11호.txt
2023,11,3,2023-08-16,2023-08-31,식량작물,흰잎마름병,주의보,벼,"❍ 흰잎마름병은 물을 통하여 전염되는 세균병으로 고온, 집중호우로인한 침수, 강풍 및 논둑이나 수로에 겨풀‧줄풀 등 기주식물 많을때 발생이 많고 발병 후는 방제가 불가능함
⇒ 집중호우로 인해 침관수된 지역은 병이 급속히 번질 우려가 있음
으로 탁수에 의한 벼의 흙앙금 및 오물을 세척하고 맑은 물을여러번 갈아 넣어 새뿌리의 발생을 돕도록 해야함. 동시에 이삭도열병, 잎집무늬마름병의 발생 우려가 크므로 물이 빠진 후 등록약제를 살포하여 동시 방제실시",11호.txt
2023,11,4,2023-08-16,2023-08-31,식량작물,세균벼알마름병,주의보,벼,"❍ 세균벼알마름병은 감염 초기에왕겨 부분이 갈색으로 변하기시작하여 점차 전체가 갈색으로 변하고 낟알이 차지 않고 쭉정이가 되므로 이삭이꼿꼿하게 서 있음
❍ 특히, 발병 최적 온도는 30 ~ 35℃(최저 10, 최고 43℃), 습도90% 이상(벼알이 4시간 이상 젖으면 발병조건 충족)으로 습하고 고온일 때 발병이 늘어남⇒ 출수기 전·후 합 5일간의 평균 최저기온이 23℃ 부근이고수㎜에서 30㎜정도의 강우가 지속될 때 감염에 최적임
❍ 올해 세균벼알마름병은 포장내 전염원 세균의 누적과 최근고온에 의한 병원균 발생 호조건으로 벼 생육후기 대폭 증가할 가능성이 있음
❍ NCPMS 발생 예측 결과 7월 하순~8월 중순까지 감염위험도가매우 높음을 보이고 있으며, 신동진벼 재배 비율이 높은 전북,전남지역에 출수기 강우에 의해 발생이 우려됨
⇒ 종자를 통해 전염되므로 건전 종자 사용이 중요하며 이삭이 한두 개보일 때부터 7일 간격 2회 약제살포가 효과적(세균병 전용 성분<가스가마이신, 옥솔린산 등>을 포함한 도열병 약제로 이삭도열병동시 방제 가능)[세균벼알마름병 예측(좌), 예찰(우) 비교 지도(NCPMS, 8.16.)]",11호.txt
2023,11,5,2023-08-16,2023-08-31,식량작물,혹명나방,주의보,벼,"❍ 6 ~ 9월 중국 남부지방에서 기류를 타고 날아와 발생하며 애벌레가벼 잎을 긴 원통형으로 말고 그 속에서 잎을 갉아 먹는 피해를 줌
❍ 올해 주요 상습 발생지역인 서남해안을 포함한 대부분의 지역에서발생이 관찰되고 있어 철저한 예찰과 방제 필요
⇒ 막대기로 벼 포기를 두드려 나방이 나는 모습이 확인되거나유충이 벼 잎을 세로로 말고 갉아먹어 표피만 남기는 피해증상이 보이면 즉시 방제",11호.txt
2023,11,6,2023-08-16,2023-08-31,식량작물,흰등멸구,주의보,벼,"❍ 벼멸구․흰등멸구는 중국 남부지방에서 기류를 타고 날아와 피해를주는 해충으로 올해는 벼멸구 보다 흰등멸구의 비래량이 많은것으로 조사 되었음
⇒ 특히, 강우 이후 고온이 지속되면 세대가 짧아지고 밀도가 높아질것으로 예상되므로 방제를 요하는 필지는 신속한 방제 필요
〈방제를요하는벼멸구,흰등멸구밀도기준(마리/20주)〉구 분 ～8월상순 8월중순 8월하순 9월상중순벼멸구조생종 20 100 400 -중만생종 15 50(단시형 20)100(단시형 40) 400흰등멸구 100 400 400 400",11호.txt
2023,11,7,2023-08-16,2023-08-31,식량작물,열대거세미나방,주의보,,"❍ 올해 4월 18일 제주에서 성충이 첫 발견 되었으며, 유충은 전북부안에서 5.19일 발견됨. 최근 4년간 가장 빠른 시기에 성충과유충 발견(작년 대비 약 한달 빠름)⇒ 적기방제하면 피해가 최소화(1%이내) 되지만, 방제시기를 놓칠경우 10~30%이상 피해가 발생 될 수 있음
❍ 방제를 위해 발생초기(유충1~3령) 등록약제로 살포하되, 약제를살포할 때는 약액이 골고루 작물에 묻도록 충분히 살포□ 열대거세미나방 유충형태 및 피해 사진열대거세미나방 유충(왼쪽, 2령), 피해 사진(오른쪽)",11호.txt
2023,11,8,2023-08-16,2023-08-31,식량작물,먹노린재,예보,벼,"❍ 전남‧북, 경남, 경북 등 지역에 발생이 확인되고 있으며, 발생 시·군이 늘어나고 있음. 먹노린재 피해가 발생했던 지역에서는철저한 예찰과 방제 필요
❍ 먹노린재는 약충과 성충이 벼 줄기에 구침을 꽃아 즙액을 빨아먹는데 피해가 심하면 수확량에 큰 영향을 줌, 주로 논 가장자리에 피해증상이 많이 나타나는데 생육초기에 심하게 피해를받으면 초장이 짧아지고 이삭이 나오지 않을 수 있음
⇒ 작은 충격이나 소리에도 볏대사이나 물속으로 숨어 방제가어렵기 때문에 논물을 빼고 해질무렵 등록약제를 충분히 살포",11호.txt
